date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:03	25367/25367	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:41:26%20GMT	https://demoxml.com/html/educampus/img/bg_call_to_action.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/bg_call_to_action.jpg	(from https://demoxml.com/html/educampus/style.css)
11:36:04	219/219	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:46:40%20GMT	https://demoxml.com/html/educampus/img/icon_search_black.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_search_black.png	(from https://demoxml.com/html/educampus/style.css)
11:36:05	392/392	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:45:18%20GMT	https://demoxml.com/html/educampus/img/icon_our_degree_1.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_our_degree_1.png	(from https://demoxml.com/html/educampus/about.html)
11:36:05	332/332	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:45:56%20GMT	https://demoxml.com/html/educampus/img/icon_our_degree_2.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_our_degree_2.png	(from https://demoxml.com/html/educampus/about.html)
11:36:06	133251/133251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:31:22%20GMT	https://demoxml.com/html/educampus/img/bg_contact_page.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/bg_contact_page.jpg	(from https://demoxml.com/html/educampus/style.css)
11:36:06	353/353	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:45:26%20GMT	https://demoxml.com/html/educampus/img/icon_our_degree_3.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_our_degree_3.png	(from https://demoxml.com/html/educampus/about.html)
11:36:06	2640/2640	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:42:50%20GMT	https://demoxml.com/html/educampus/img/icon_practice_1.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_practice_1.png	(from https://demoxml.com/html/educampus/about.html)
11:36:06	2076/2076	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:43:12%20GMT	https://demoxml.com/html/educampus/img/icon_practice_2.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_practice_2.png	(from https://demoxml.com/html/educampus/about.html)
11:36:07	2319/2319	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:42:58%20GMT	https://demoxml.com/html/educampus/img/icon_practice_3.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/icon_practice_3.png	(from https://demoxml.com/html/educampus/about.html)
11:36:07	14281/14281	---M--	200	added ('OK')	image/png	date:Wed,%2020%20May%202015%2005:40:18%20GMT	https://demoxml.com/html/educampus/img/call2action2_photo.png	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/call2action2_photo.png	(from https://demoxml.com/html/educampus/courses.html)
11:36:08	26814/26814	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20May%202015%2007:03:34%20GMT	https://demoxml.com/html/educampus/single-event.html	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/single-event.html	(from https://demoxml.com/html/educampus/events.html)
11:36:08	32980/32980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202015%2020:56:20%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_1.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:09	32314/32314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202015%2020:56:56%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_2.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:09	21954/21954	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202015%2020:57:56%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_4.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:09	25713/25713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202015%2020:57:22%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_3.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:11	33793/33793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:32:02%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_6.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_6.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:11	37203/37203	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:31:40%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_5.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_5.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:12	26925/26925	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:32:58%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_8.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_8.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:12	35554/35554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:32:36%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_7.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_7.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:12	32713/32713	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:33:16%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_9.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_9.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:12	30726/30726	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:33:40%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_10.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_10.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:12	23575/23575	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:34:00%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_11.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_11.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:13	30154/30154	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20May%202015%2015:34:22%20GMT	https://demoxml.com/html/educampus/img/upcoimg_events_12.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/upcoimg_events_12.jpg	(from https://demoxml.com/html/educampus/events.html)
11:36:13	33039/33039	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20May%202015%2007:03:56%20GMT	https://demoxml.com/html/educampus/single-post.html	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/single-post.html	(from https://demoxml.com/html/educampus/news.html)
11:36:14	71828/71828	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:28%20GMT	https://demoxml.com/html/educampus/img/latest_news_post_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_news_post_1.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:14	73566/73566	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:32%20GMT	https://demoxml.com/html/educampus/img/latest_news_post_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_news_post_2.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:15	55687/55687	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:36%20GMT	https://demoxml.com/html/educampus/img/latest_news_post_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_news_post_4.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:15	100745/100745	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20May%202015%2016:14:30%20GMT	https://demoxml.com/html/educampus/img/latest_news_post_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_news_post_3.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:15	76278/76278	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:34%20GMT	https://demoxml.com/html/educampus/img/latest_news_post_5.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_news_post_5.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:16	2602/2602	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:44:28%20GMT	https://demoxml.com/html/educampus/img/right_lat_news_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_lat_news_1.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:16	2614/2614	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:44:24%20GMT	https://demoxml.com/html/educampus/img/right_lat_news_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_lat_news_2.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:17	2714/2714	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:44:12%20GMT	https://demoxml.com/html/educampus/img/right_lat_news_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_lat_news_3.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:17	5250/5250	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:43:04%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_1.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:17	5197/5197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:43:08%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_2.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:18	5248/5248	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:43:02%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_3.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:18	4279/4279	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:43:56%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_4.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:18	4262/4262	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:43:16%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_5.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_5.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:19	4053/4053	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:44:00%20GMT	https://demoxml.com/html/educampus/img/right_upcoming_event_6.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/right_upcoming_event_6.jpg	(from https://demoxml.com/html/educampus/news.html)
11:36:20	15877/15877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:41:50%20GMT	https://demoxml.com/html/educampus/img/alumni_photo_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_photo_1.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:20	89995/89995	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2001:20:24%20GMT	https://demoxml.com/html/educampus/img/stay_connect.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/stay_connect.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:21	10718/10718	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:42:48%20GMT	https://demoxml.com/html/educampus/img/alumni_photo_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_photo_2.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:21	12926/12926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:42:38%20GMT	https://demoxml.com/html/educampus/img/alumni_photo_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_photo_3.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:22	19189/19189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:12:12%20GMT	https://demoxml.com/html/educampus/img/alumni_photo_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_photo_4.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:23	70380/70380	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:35:48%20GMT	https://demoxml.com/html/educampus/img/alumni_carousel_photo_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_carousel_photo_1.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:23	65085/65085	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:36:10%20GMT	https://demoxml.com/html/educampus/img/alumni_carousel_photo_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_carousel_photo_2.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:23	44785/44785	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:36:28%20GMT	https://demoxml.com/html/educampus/img/alumni_carousel_photo_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_carousel_photo_3.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:25	40127/40127	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:36:48%20GMT	https://demoxml.com/html/educampus/img/alumni_carousel_photo_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_carousel_photo_4.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:25	60419/60419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:37:10%20GMT	https://demoxml.com/html/educampus/img/alumni_carousel_photo_5.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/alumni_carousel_photo_5.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:26	48629/48629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:50%20GMT	https://demoxml.com/html/educampus/img/latest_blog_post_5.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_blog_post_5.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:26	59348/59348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:40:46%20GMT	https://demoxml.com/html/educampus/img/latest_blog_post_4.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_blog_post_4.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:26	58763/58763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2003:45:16%20GMT	https://demoxml.com/html/educampus/img/latest_blog_post_6.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/latest_blog_post_6.jpg	(from https://demoxml.com/html/educampus/alumni.html)
11:36:26	5742/5742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202015%2005:42:56%20GMT	https://demoxml.com/html/educampus/img/author_photo.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/author_photo.jpg	(from https://demoxml.com/html/educampus/single-post.html)
11:36:27	6252/6252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202015%2019:31:02%20GMT	https://demoxml.com/html/educampus/img/comment_photo_1.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/comment_photo_1.jpg	(from https://demoxml.com/html/educampus/single-post.html)
11:36:27	5694/5694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202015%2019:31:46%20GMT	https://demoxml.com/html/educampus/img/comment_photo_2.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/comment_photo_2.jpg	(from https://demoxml.com/html/educampus/single-post.html)
11:36:27	4804/4804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202015%2019:32:16%20GMT	https://demoxml.com/html/educampus/img/comment_photo_3.jpg	C:/My%20Web%20Sites/Harshit/demoxml.com/html/educampus/img/comment_photo_3.jpg	(from https://demoxml.com/html/educampus/single-post.html)
